stn,wban,date,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
085020,99999,2022-06-21,2022,06,21,66.5,4,59.0,4,1033.1,4,30.8,4,999.9,0,13.6,4,19.4,999.9,69.3,*,65.1,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-05-30,2022,05,30,60.5,4,53.4,4,1008.2,4,6.0,4,999.9,0,14.6,4,19.4,999.9,62.2,*,57.6,*,0.0,I,999.9,0,0,0,0,0,0
085125,99999,2022-02-21,2022,02,21,59.9,4,45.0,4,1036.5,4,32.5,4,999.9,0,3.9,4,3.9,999.9,64.0,,53.1,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-07-26,2022,07,26,66.6,4,63.5,4,1020.1,4,16.2,4,999.9,0,11.7,4,13.6,999.9,68.4,*,64.6,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-08-04,2022,08,04,66.2,4,63.2,4,1014.9,4,11.0,4,999.9,0,11.7,4,15.5,999.9,67.8,*,65.3,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-08-09,2022,08,09,67.6,4,62.4,4,1015.5,4,11.6,4,999.9,0,4.9,4,7.8,999.9,68.7,*,66.6,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-06-24,2022,06,24,65.3,4,57.8,4,1018.7,4,14.8,4,999.9,0,5.8,4,9.7,999.9,66.9,*,64.6,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-07-09,2022,07,09,69.7,4,65.1,4,1019.2,4,15.3,4,999.9,0,7.3,4,7.8,999.9,72.5,*,65.8,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-05-20,2022,05,20,63.4,4,58.8,4,1016.5,4,12.6,4,999.9,0,16.5,4,19.4,999.9,64.9,*,61.5,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-05-27,2022,05,27,65.0,4,55.9,4,1016.7,4,12.8,4,999.9,0,6.8,4,9.7,999.9,70.2,*,60.8,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-08-30,2022,08,30,66.7,4,63.0,4,1019.7,4,15.8,4,999.9,0,3.9,4,5.8,999.9,71.1,*,63.7,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-07-10,2022,07,10,65.3,4,62.7,4,1017.2,4,13.2,4,999.9,0,11.2,4,13.6,999.9,68.0,*,64.0,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-07-01,2022,07,01,62.6,4,58.1,4,1017.7,4,13.8,4,999.9,0,11.2,4,13.6,999.9,65.1,*,60.6,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-07-23,2022,07,23,65.9,4,61.9,4,1018.4,4,14.5,4,999.9,0,9.2,4,11.7,999.9,68.4,*,63.7,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-08-25,2022,08,25,64.6,4,62.5,4,1017.6,4,13.7,4,999.9,0,14.1,4,17.5,999.9,66.2,*,63.9,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-05-22,2022,05,22,62.5,4,59.9,4,1015.8,4,11.9,4,999.9,0,9.2,4,11.7,999.9,64.0,*,61.0,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-05-21,2022,05,21,64.5,4,59.4,4,1012.9,4,9.0,4,999.9,0,13.6,4,19.4,999.9,66.0,*,61.7,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-06-05,2022,06,05,64.8,4,57.8,4,1022.8,4,18.9,4,999.9,0,9.7,4,11.7,999.9,67.1,*,63.1,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-06-12,2022,06,12,64.5,4,61.2,4,1016.5,4,12.6,4,999.9,0,10.2,4,11.7,999.9,66.7,*,63.1,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-08-14,2022,08,14,68.5,4,62.2,4,1015.5,4,11.6,4,999.9,0,10.7,4,13.6,999.9,70.2,*,66.9,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-06-11,2022,06,11,64.4,4,60.6,4,1017.6,4,13.7,4,999.9,0,13.6,4,17.5,999.9,66.4,*,63.5,*,0.0,I,999.9,0,0,0,0,0,0
085310,99999,2022-06-14,2022,06,14,64.8,4,60.4,4,1014.3,4,10.4,4,999.9,0,5.3,4,5.8,999.9,67.8,*,61.9,*,0.0,I,999.9,0,0,0,0,0,0
085440,99999,2022-03-05,2022,03,05,53.1,4,41.4,4,1017.0,4,14.9,4,6.2,4,5.4,4,9.7,999.9,57.6,*,45.7,*,0.0,G,999.9,0,0,0,0,0,0
085440,99999,2022-01-08,2022,01,08,46.7,4,42.6,4,1031.5,4,29.3,4,4.0,4,2.7,4,3.9,999.9,54.0,*,33.1,*,0.0,G,999.9,0,0,0,0,0,0
085440,99999,2022-02-09,2022,02,09,57.2,4,45.5,4,1027.9,4,25.8,4,5.6,4,3.2,4,5.8,999.9,65.8,*,41.7,*,0.0,G,999.9,0,0,0,0,0,0
085440,99999,2022-01-29,2022,01,29,58.2,4,34.1,4,1030.3,4,28.2,4,6.2,4,2.4,4,3.9,999.9,66.9,*,42.4,*,0.0,G,999.9,0,0,0,0,0,0
085440,99999,2022-02-27,2022,02,27,55.9,4,48.6,4,1023.1,4,21.0,4,6.2,4,3.6,4,7.8,999.9,59.4,*,48.6,*,0.0,G,999.9,0,0,0,0,0,0
085440,99999,2022-01-02,2022,01,02,58.7,4,55.9,4,1029.1,4,27.0,4,4.2,4,3.9,4,5.8,999.9,62.2,*,55.8,*,0.0,I,999.9,0,0,0,0,0,0
085440,99999,2022-02-10,2022,02,10,56.4,4,48.9,4,1027.1,4,25.1,4,4.3,4,2.4,4,3.9,999.9,62.2,*,44.2,*,0.0,I,999.9,0,0,0,0,0,0
085440,99999,2022-03-09,2022,03,09,55.4,4,52.5,4,1017.1,4,15.0,4,5.1,4,9.8,4,13.6,999.9,57.2,*,54.3,*,0.01,G,999.9,1,0,0,0,0,10000
085440,99999,2022-02-02,2022,02,02,56.6,4,45.2,4,1026.0,4,23.9,4,6.2,4,2.9,4,7.8,999.9,64.0,*,44.6,*,0.0,G,999.9,0,0,0,0,0,0
085440,99999,2022-02-16,2022,02,16,56.0,4,53.7,4,1031.6,4,29.5,4,5.3,4,4.4,4,5.8,999.9,57.6,*,52.2,*,99.99,,999.9,1,0,0,0,0,10000
085440,99999,2022-04-24,2022,04,24,60.3,4,51.3,4,1013.5,4,11.5,4,6.2,4,6.8,4,11.7,999.9,63.3,,57.9,*,0.01,G,999.9,0,0,0,0,0,0
085440,99999,2022-01-27,2022,01,27,55.3,4,40.2,4,1026.9,4,24.8,4,6.2,4,3.6,4,7.8,999.9,64.4,*,43.9,*,0.0,G,999.9,0,0,0,0,0,0
085440,99999,2022-01-24,2022,01,24,48.8,4,40.3,4,1026.2,4,24.1,4,6.2,4,3.4,4,7.8,999.9,56.5,*,33.8,*,0.0,G,999.9,0,0,0,0,0,0
085710,99999,2022-06-10,2022,06,10,88.0,4,51.8,4,1014.3,4,948.7,4,999.9,0,5.3,4,9.7,999.9,97.9,*,82.8,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-08-04,2022,08,04,76.3,4,52.9,4,1012.2,4,945.5,4,999.9,0,4.9,4,7.8,999.9,86.4,*,69.1,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-08-31,2022,08,31,67.4,4,50.2,4,1018.4,4,950.1,4,999.9,0,5.8,4,7.8,999.9,82.9,*,55.9,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-06-03,2022,06,03,62.5,4,51.9,4,1014.6,4,946.0,4,999.9,0,4.4,4,5.8,999.9,71.1,*,55.6,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-07-29,2022,07,29,76.6,4,56.1,4,1013.4,4,946.6,4,999.9,0,5.8,4,7.8,999.9,93.2,*,63.7,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-05-19,2022,05,19,73.4,4,46.9,4,1015.8,4,948.4,4,999.9,0,3.9,4,5.8,999.9,82.0,*,64.0,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-08-07,2022,08,07,79.2,4,55.8,4,1013.6,4,946.9,4,999.9,0,3.9,4,5.8,999.9,91.4,*,74.7,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-08-28,2022,08,28,76.4,4,56.8,4,1009.9,4,943.4,4,999.9,0,4.4,4,5.8,999.9,83.3,*,72.7,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-06-25,2022,06,25,61.1,4,49.6,4,1014.8,4,946.0,4,999.9,0,8.7,4,11.7,999.9,70.7,*,54.9,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-08-27,2022,08,27,78.5,4,52.0,4,1009.2,4,942.8,4,999.9,0,4.4,4,9.7,999.9,88.9,*,74.8,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-05-12,2022,05,12,72.6,4,40.3,4,1016.8,4,949.1,4,999.9,0,3.4,4,5.8,999.9,81.7,*,64.8,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-07-30,2022,07,30,86.0,4,48.0,4,1013.4,4,947.7,4,999.9,0,5.3,4,7.8,999.9,97.7,*,79.3,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-07-14,2022,07,14,93.0,4,35.8,4,1014.5,4,949.4,4,999.9,0,4.4,4,7.8,999.9,104.0,*,82.8,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-06-07,2022,06,07,69.7,4,52.8,4,1019.0,4,950.9,4,999.9,0,7.3,4,11.7,999.9,84.2,*,58.1,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-07-01,2022,07,01,74.9,4,41.7,4,1013.7,4,946.6,4,999.9,0,7.8,4,13.6,999.9,88.3,*,65.8,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-07-24,2022,07,24,83.4,4,42.4,4,1016.8,4,950.5,4,999.9,0,7.3,4,9.7,999.9,93.7,*,79.3,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-06-11,2022,06,11,86.1,4,51.1,4,1013.8,4,948.1,4,999.9,0,4.9,4,7.8,999.9,97.0,*,81.5,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-07-19,2022,07,19,70.4,4,54.3,4,1018.1,4,950.2,4,999.9,0,9.2,4,11.7,999.9,85.1,*,58.5,*,0.0,I,999.9,0,0,0,0,0,0
085710,99999,2022-05-14,2022,05,14,74.2,4,49.2,4,1013.7,4,946.5,4,999.9,0,4.4,4,5.8,999.9,83.8,*,62.1,*,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-01-25,2022,01,25,75.7,4,61.1,4,1015.6,4,999.9,0,5.6,4,16.8,4,20,999.9,79.9,*,72.0,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-03-18,2022,03,18,70.5,4,58.4,4,1014.7,4,999.9,0,7.9,4,18.5,4,22,999.9,75.4,,68.4,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-01-20,2022,01,20,73.2,4,59.0,4,1015.5,4,999.9,0,17.1,4,11.5,4,15,999.9,76.3,*,68.4,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-01-05,2022,01,05,74.1,4,62.1,4,1014.2,4,999.9,0,5.9,4,16.3,4,19,999.9,78.3,*,69.1,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-03-16,2022,03,16,70.7,4,55.6,4,1016.2,4,999.9,0,10.6,4,23.3,4,28,999.9,76.8,,66.9,*,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-06-28,2022,06,28,76.3,4,64.3,4,1016.8,4,999.9,0,9.3,4,20,4,25.1,999.9,81.9,,73.2,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-08-20,2022,08,20,80.8,4,70.3,4,1011.1,4,999.9,0,6.5,4,15.5,4,21,999.9,87.6,,76.6,,99.99,,999.9,1,0,0,0,0,10000
085830,99999,2022-05-11,2022,05,11,75.2,4,63.6,4,1014.5,4,999.9,0,9.8,4,19.5,4,25.1,999.9,81.3,,71.6,*,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-07-01,2022,07,01,76.8,4,64.7,4,1014.9,4,999.9,0,8.9,4,14.7,4,19,999.9,82.8,,72.5,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-08-25,2022,08,25,81.4,4,71.3,4,1010.2,4,999.9,0,6.2,4,10.5,4,14,999.9,85.3,,78.8,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-01-14,2022,01,14,72.0,4,57.3,4,1017.0,4,999.9,0,9.9,4,7.2,4,12,999.9,76.3,*,65.1,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-05-31,2022,05,31,77.0,4,66.2,4,1014.3,4,999.9,0,12.4,4,17,4,22.9,999.9,82.6,,73.4,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-04-20,2022,04,20,73.5,4,61.7,4,1014.6,4,999.9,0,10.3,4,16,4,17.1,999.9,79.3,,69.6,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-05-24,2022,05,24,74.7,4,61.4,4,1015.3,4,999.9,0,11.8,4,12.2,4,19,999.9,80.8,,71.6,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-03-27,2022,03,27,70.2,4,57.2,4,1014.0,4,999.9,0,12.4,4,6.5,4,8,999.9,75.4,,64.2,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-07-09,2022,07,09,77.0,4,65.1,4,1015.4,4,999.9,0,6.5,4,16,4,19,999.9,82.8,,74.3,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-05-23,2022,05,23,74.8,4,60.6,4,1015.6,4,999.9,0,12.4,4,12,4,15.9,999.9,82.4,,69.6,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-06-15,2022,06,15,76.4,4,63.5,4,1015.4,4,999.9,0,9.3,4,20,4,22.9,999.9,82.2,,73.9,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-08-15,2022,08,15,80.1,4,71.7,4,1011.8,4,999.9,0,10.9,4,7,4,12,999.9,84.2,,75.9,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-05-07,2022,05,07,74.1,4,61.4,4,1015.0,4,999.9,0,9.0,4,19.8,4,24.1,999.9,80.4,,70.5,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-05-28,2022,05,28,75.9,4,63.7,4,1015.9,4,999.9,0,11.2,4,15,4,19,999.9,82.6,,72.1,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-05-03,2022,05,03,73.6,4,61.0,4,1014.0,4,999.9,0,4.8,4,19.7,4,27,999.9,80.4,,69.4,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-05-25,2022,05,25,75.6,4,61.2,4,1016.3,4,999.9,0,12.4,4,11.8,4,17.1,999.9,82.4,,72.3,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-03-05,2022,03,05,66.9,4,57.8,4,1016.1,4,999.9,0,7.5,4,24.5,4,28,999.9,77.4,,56.7,*,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-08-28,2022,08,28,80.6,4,67.5,4,1010.6,4,999.9,0,6.8,4,19.5,4,24.1,999.9,85.6,,77.5,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-04-05,2022,04,05,72.4,4,58.2,4,1014.6,4,999.9,0,13.2,4,14.5,4,18.1,999.9,78.4,,68.2,,0.0,I,999.9,0,0,0,0,0,0
085830,99999,2022-07-05,2022,07,05,76.9,4,66.1,4,1014.6,4,999.9,0,8.5,4,19,4,22,999.9,82.8,,73.6,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-08-11,2022,08,11,83.3,4,68.7,4,1011.8,4,999.9,0,13.7,4,7.5,4,9.9,999.9,92.1,,77.5,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-04-01,2022,04,01,76.2,4,62.3,4,1012.8,4,999.9,0,9.3,4,12.5,4,15,999.9,82.6,,67.6,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-03-16,2022,03,16,70.6,4,56.6,4,1015.7,4,999.9,0,11.2,4,19.2,4,21,999.9,77.9,,66.9,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-02-16,2022,02,16,74.2,4,61.5,4,1015.7,4,999.9,0,5.9,4,19.5,4,21,999.9,81.5,,71.1,*,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-03-06,2022,03,06,70.8,4,58.0,4,1014.5,4,999.9,0,9.0,4,22,4,24.1,999.9,77.7,,66.6,*,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-08-24,2022,08,24,82.0,4,70.8,4,1010.1,4,999.9,0,17.9,4,7,4,14,999.9,89.4,,77.4,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-07-21,2022,07,21,78.2,4,71.5,4,1010.9,4,999.9,0,12.1,4,8,4,11.1,999.9,86.4,,74.7,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-01-16,2022,01,16,72.4,4,60.5,4,1014.0,4,999.9,0,12.4,4,7.2,4,8,999.9,76.5,*,67.3,*,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-03-04,2022,03,04,72.5,4,62.8,4,1015.5,4,999.9,0,5.3,4,22.3,4,26,999.9,79.2,,68.4,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-03-24,2022,03,24,70.6,4,58.0,4,1013.9,4,999.9,0,8.7,4,17.5,4,22,999.9,77.2,,66.2,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-05-18,2022,05,18,82.5,4,52.4,4,1012.6,4,999.9,0,9.9,4,16.8,4,21,999.9,88.3,,76.8,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-08-04,2022,08,04,79.8,4,72.0,4,1011.3,4,999.9,0,12.4,4,9.8,4,14,999.9,85.6,,76.3,,0.04,A,999.9,0,0,0,0,0,0
085890,99999,2022-04-21,2022,04,21,74.0,4,62.3,4,1013.6,4,999.9,0,12.4,4,13.3,4,19,999.9,84.2,,68.0,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-07-18,2022,07,18,77.7,4,65.6,4,1011.8,4,999.9,0,11.3,4,14.3,4,18.1,999.9,84.9,,73.6,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-02-04,2022,02,04,71.4,4,56.0,4,1014.0,4,999.9,0,5.1,4,11.8,4,17.1,999.9,80.6,*,64.4,*,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-04-20,2022,04,20,74.2,4,62.2,4,1013.9,4,999.9,0,14.8,4,15.3,4,18.1,999.9,83.1,,66.6,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-04-03,2022,04,03,71.8,4,60.2,4,1013.6,4,999.9,0,11.8,4,12.5,4,17.1,999.9,79.5,,67.6,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-07-25,2022,07,25,80.0,4,74.3,4,1012.5,4,999.9,0,17.1,4,7,4,8,999.9,84.6,,77.2,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-05-23,2022,05,23,74.7,4,61.0,4,1015.0,4,999.9,0,18.6,4,12.3,4,17.1,999.9,81.0,,68.5,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-07-16,2022,07,16,77.8,4,68.8,4,1013.3,4,999.9,0,13.4,4,9.3,4,12,999.9,82.6,,72.7,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-08-16,2022,08,16,82.9,4,70.8,4,1011.0,4,999.9,0,14.9,4,9.5,4,18.1,999.9,90.7,,76.8,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-02-14,2022,02,14,73.0,4,62.2,4,1015.1,4,999.9,0,8.4,4,17.8,4,23.1,999.9,75.6,*,70.0,*,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-06-15,2022,06,15,75.1,4,68.0,4,1014.8,4,999.9,0,6.1,4,12,4,14,999.9,80.2,,70.5,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-07-08,2022,07,08,78.2,4,67.0,4,1014.8,4,999.9,0,6.7,4,10.5,4,13,999.9,84.7,,73.8,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-05-31,2022,05,31,77.2,4,65.0,4,1013.1,4,999.9,0,15.5,4,12.3,4,17.1,999.9,83.1,,71.6,,0.0,I,999.9,0,0,0,0,0,0
085890,99999,2022-05-01,2022,05,01,74.7,4,61.6,4,1014.8,4,999.9,0,14.0,4,14.8,4,19,999.9,85.3,,66.9,,0.0,I,999.9,0,0,0,0,0,0
104390,99999,2022-04-09,2022,04,09,38.8,4,31.1,4,9999.9,0,999.9,0,6.2,4,5.8,4,7,999.9,39.2,*,37.4,*,99.99,,999.9,1,0,0,0,0,10000
111420,99999,2022-04-06,2022,04,06,48.2,4,38.9,4,1009.9,4,936.1,4,10.1,4,0.5,4,1.9,999.9,59.0,*,41.2,,0.0,I,999.9,0,0,0,0,0,0
111930,99999,2022-03-28,2022,03,28,56.7,4,34.6,4,9999.9,0,999.9,0,999.9,0,2.4,4,3.9,999.9,72.9,,34.7,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-03-11,2022,03,11,34.4,4,9999.9,0,1036.2,4,32.2,4,999.9,0,17,4,19.4,999.9,37.6,,31.8,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-03-08,2022,03,08,37.2,4,-31.9,4,1024.2,4,20.1,4,999.9,0,6.8,4,9.7,999.9,41.9,,36.1,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-28,2022,01,28,37.7,4,9999.9,0,1008.3,4,4.4,4,999.9,0,31.1,4,36.9,50.5,41.2,,36.0,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-08,2022,01,08,34.7,4,9999.9,0,1006.0,4,2.0,4,999.9,0,22.3,4,27.2,29.1,37.0,,32.5,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-04-01,2022,04,01,35.1,4,24.1,4,1012.5,4,8.5,4,999.9,0,22.3,4,29.1,999.9,36.1,,34.2,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-18,2022,01,18,37.0,4,9999.9,0,1026.8,4,22.7,4,999.9,0,20.4,4,27.2,999.9,39.2,,36.1,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-11,2022,01,11,34.2,4,28.4,4,1035.2,4,31.1,4,999.9,0,7.3,4,17.5,999.9,47.3,,33.3,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-02-20,2022,02,20,38.1,4,9999.9,0,999.4,4,995.6,4,999.9,0,25.3,4,31.1,40.8,39.6,,36.7,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-20,2022,01,20,34.5,4,9999.9,0,998.3,4,994.3,4,999.9,0,37.4,4,42.7,56.3,39.7,,28.8,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-02-05,2022,02,05,38.7,4,9999.9,0,1000.9,4,997.0,4,999.9,0,29.6,4,33,42.7,40.8,,33.8,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-02-16,2022,02,16,40.1,4,9999.9,0,994.9,4,991.0,4,999.9,0,29.6,4,38.9,48.6,42.1,,37.8,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-13,2022,01,13,40.8,4,38.0,4,1019.5,4,15.5,4,999.9,0,31.1,4,36.9,46.6,42.8,,36.7,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-03,2022,01,03,40.8,4,39.5,4,997.7,4,993.8,4,999.9,0,21.9,4,27.2,999.9,43.3,,39.9,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-03-01,2022,03,01,36.3,4,9999.9,0,1035.1,4,31.0,4,999.9,0,14.6,4,17.5,999.9,38.1,,35.1,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-24,2022,01,24,38.8,4,9999.9,0,1028.5,4,24.5,4,999.9,0,21.4,4,25.3,33.0,40.5,,35.8,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-31,2022,01,31,34.0,4,9999.9,0,1003.9,4,999.9,4,999.9,0,20.4,4,25.3,58.3,39.7,,32.2,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-03-05,2022,03,05,32.9,4,-34.9,4,1026.8,4,22.7,4,999.9,0,9.7,4,15.5,999.9,34.9,,32.4,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-01-22,2022,01,22,33.6,4,9999.9,0,1021.9,4,17.8,4,999.9,0,23.3,4,29.1,40.8,36.3,,32.4,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-03-10,2022,03,10,34.0,4,-34.3,4,1036.5,4,32.4,4,999.9,0,17.5,4,19.4,999.9,37.8,,32.7,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-03-07,2022,03,07,37.1,4,-31.9,4,1022.3,4,18.3,4,999.9,0,17,4,23.3,999.9,38.1,,35.2,,0.0,I,999.9,0,0,0,0,0,0
120010,99999,2022-03-02,2022,03,02,36.3,4,9999.9,0,1026.4,4,22.3,4,999.9,0,10.7,4,11.7,999.9,37.9,,32.5,,0.0,I,999.9,0,0,0,0,0,0
134615,99999,2022-01-11,2022,01,11,37.6,4,28.0,4,1012.6,4,928.3,4,12.4,4,10.2,4,13.6,999.9,39.7,,35.6,*,0.0,E,999.9,1,0,0,0,1000,1000
134615,99999,2022-02-10,2022,02,10,41.7,4,32.3,4,9999.9,0,944.7,4,12.4,4,999.9,0,999.9,999.9,48.6,,34.7,*,0.0,I,999.9,0,0,0,0,0,0
134615,99999,2022-02-11,2022,02,11,41.6,4,34.0,4,1025.4,4,940.7,4,12.4,4,999.9,0,999.9,999.9,49.3,,34.2,*,0.0,I,999.9,0,0,0,0,0,0
134615,99999,2022-01-21,2022,01,21,29.0,4,25.9,4,1021.9,4,935.3,4,2.8,4,8.3,4,11.7,999.9,36.0,,26.4,*,0.08,E,999.9,1,1,0,0,0,11000
134615,99999,2022-02-14,2022,02,14,43.1,4,32.5,4,1024.1,4,939.7,4,12.4,4,999.9,0,999.9,999.9,48.4,,36.0,*,0.0,I,999.9,0,0,0,0,0,0
134615,99999,2022-01-26,2022,01,26,32.6,4,15.3,4,1027.3,4,940.9,4,12.4,4,999.9,0,999.9,999.9,39.2,,25.7,*,0.0,I,999.9,0,0,0,0,0,0
134615,99999,2022-02-06,2022,02,06,44.1,4,34.6,4,1023.8,4,939.6,4,12.4,4,999.9,0,999.9,999.9,47.8,,39.7,*,0.0,I,999.9,0,0,0,0,0,0
134615,99999,2022-03-15,2022,03,15,44.6,4,25.5,4,1032.5,4,950.0,4,12.4,4,2.9,4,3.9,999.9,50.5,,40.1,*,0.0,I,999.9,0,0,0,0,0,0
134615,99999,2022-03-04,2022,03,04,39.5,4,27.9,4,1014.9,4,930.6,4,12.4,4,2.4,4,3.9,999.9,42.6,,36.1,*,0.0,I,999.9,0,0,0,0,0,0
134615,99999,2022-01-08,2022,01,08,44.1,4,37.7,4,1011.0,4,928.0,4,10.9,4,999.9,0,999.9,999.9,46.2,,41.9,*,0.01,A,999.9,0,0,0,0,0,0
134615,99999,2022-03-18,2022,03,18,39.5,4,29.1,4,1035.0,4,949.1,4,12.4,4,4.9,4,9.7,999.9,41.2,,37.0,*,0.0,I,999.9,0,0,0,0,0,0
